product_id,short_description
902,96683,['herbs&seasoning']
903,96684,['steelstoragecontainers']
904,96685,"['laundry,storagebaskets']"
905,96686,['tawa&saucepan']
906,96687,['facecare']
907,96688,['cannedseafood']
908,96689,['intimatewash&care']
909,96690,['bodycare']
910,96691,['cookies']
911,96692,['lunchboxes']
912,96693,['airfreshener']
913,96694,['saladdressings']
914,96695,['copperutensils']
915,96696,['vinegar']
916,96697,['toothbrush']
917,96698,['facecare']
918,96699,['dinnersets']
919,96700,"['olive,jalapeno,gherkin']"
920,96701,['ayurveda']
921,96702,['bathingaccessories']
922,96703,['shampoo&conditioner']
923,96704,['pressurecookers']
924,96705,['chips&cornsnacks']
925,96706,['organicbabyfood']
926,96707,['choppers&graters']
927,96708,['infantformula']
928,96709,['organicbabyfood']
929,96710,['shavingcare']
930,96711,['organicvegetables']
931,96712,['cheese']
932,96713,"['toffee,candy&lollypop']"
933,96714,['containerssets']
934,96715,['herbs&seasoning']
935,96716,['thai&asiansauces']
936,96717,['showergel&bodywash']
937,96718,"['baking,cakedecorations']"
938,96719,"['herbs,seasonings&rubs']"
939,96720,['tools&accessories']
940,96721,"['scissor,glue&tape']"
941,96722,['glassware']
942,96723,['petcollars&leashes']
943,96724,['facecare']
944,96725,['chutneypowder']
945,96726,['honey&maplesyrup']
946,96727,['airfreshener']
947,96728,['organicmasalas&spices']
948,96729,['muffins&cupcakes']
949,96730,['frozenvegsnacks']
950,96731,['facecare']
951,96732,['plates&bowls']
952,96733,"['bakerybiscuits,cookies']"
953,96734,['dustcloth&wipes']
954,96735,['glassware']
955,96736,['facecare']
956,96737,['gardeningtools']
957,96738,['indian&exoticherbs']
958,96739,['facecare']
959,96740,['frozennon-vegsnacks']
960,96741,['racks&holders']
961,96742,['organicmasalas&spices']
962,96743,['kitchentools&otheraccessories']
963,96744,['muesli&ricecakes']
964,96745,"['currypaste,coconutmilk']"
965,96746,['copperutensils']
966,96747,"['chocolate,peanutspread']"
967,96748,['dustcloth&wipes']
968,96749,['cookingpastes']
969,96750,['sugar&jaggery']
970,96751,['namkeen&savourysnacks']
971,96752,['face&body']
972,96753,['mukhwas']
973,96754,['disinfectantspray&cleaners']
974,96755,['facecare']
975,96756,['facecare']
976,96757,['supplements&proteins']
977,96758,['face&body']
978,96759,['creambiscuits&wafers']
979,96760,['organicmasalas&spices']
980,96761,['chickensausages']
981,96762,"[""men'sdeodorants""]"
982,96763,"[""women'sdeodorants""]"
983,96764,"[""women'sdeodorants""]"
984,96765,['namkeen&savourysnacks']
985,96766,['frozenvegsnacks']
986,96767,['facecare']
987,96768,['steellunchboxes']
988,96769,['seasonalaccessories']
989,96770,"['cutlery,spoon&fork']"
990,96771,['basmatirice']
991,96772,['hairstyling']
992,96773,['eaudetoilette']
993,96774,['chickensausages']
994,96775,"[""women'sdeodorants""]"
995,96776,['facecare']
996,96777,['wallhooks&hangers']
997,96778,['poojathali&bells']
998,96779,"['chocolate,peanutspread']"
999,96780,['organicmasalas&spices']
1000,96781,['organicmasalas&spices']
1001,96782,['herbs&seasoning']
1002,96783,"['baking,cakedecorations']"
1003,96784,['cereals&millets']
1004,96785,['facecare']
1005,96786,['powderedspices']
1006,96787,['eaudetoilette']
1007,96788,"['herbs,seasonings&rubs']"
1008,96789,['facecare']
1009,96790,['bath&shower']
1010,96791,['choppers&graters']
1011,96792,['frozennon-vegsnacks']
1012,96793,['colddrinks']
1013,96794,['eaudeparfum']
1014,96795,['icecreams']
1015,96796,['bathingaccessories']
1016,96797,"['agarbatti,incensesticks']"
1017,96798,['ayurveda']
1018,96799,['facecare']
1019,96800,"['toor,channa&moongdal']"
1020,96801,['adultdiapers']
1021,96802,['facecare']
1022,96803,['organicmasalas&spices']
1023,96804,['knives&peelers']
1024,96805,['babygiftsets']
1025,96806,['creambiscuits&wafers']
1026,96807,['water&fridgebottles']
1027,96808,"['cookingchocolate,cocoa']"
1028,96809,['butter&cream']
1029,96810,['exoticvegetables']
1030,96811,['organicflours']
1031,96812,['blendedmasalas']
1032,96813,['disinfectantspray&cleaners']
1033,96814,['jasmine&sushirice']
1034,96815,['airfreshener']
1035,96816,['healthdrinks']
1036,96817,['haircare&styling']
1037,96818,['organicmasalas&spices']
1038,96819,['airfreshener']
1039,96820,"['buns,pavs&pizzabase']"
1040,96821,['containerssets']
1041,96822,['internationalchocolates']
1042,96823,['frozenvegsnacks']
1043,96824,['supplements&proteins']
1044,96825,['gasstove']
1045,96826,['ayurveda']
1046,96827,['lamp&lampoil']
1047,96828,['dryfruits&berries']
1048,96829,"['poha,sabudana&murmura']"
1049,96830,['showergel&bodywash']
1050,96831,['homebaking']
1051,96832,['ayurveda']
1052,96833,['men&women']
1053,96834,['shavingcare']
1054,96835,"['detergentpowder,liquid']"
1055,96836,['babyoil&shampoo']
1056,96837,['frozennon-vegsnacks']
1057,96838,['buckets&mugs']
1058,96839,['chips&cornsnacks']
1059,96840,"['pure,pomaceoliveoil']"
1060,96841,"['marie,health,digestive']"
1061,96842,['facecare']
1062,96843,['boiled&steamrice']
1063,96844,['crackers&digestive']
1064,96845,['bathingbars&soaps']
1065,96846,['glassware']
1066,96847,['aromatherapy']
1067,96848,['floor&othercleaners']
1068,96849,"['cookies,biscotti,wafer']"
1069,96850,['plates&bowls']
1070,96851,"['bakerybiscuits,cookies']"
1071,96852,"['detergentpowder,liquid']"
1072,96853,['blendedmasalas']
1073,96854,['powderedspices']
1074,96855,['rawrice']
1075,96856,['cookies']
1076,96857,"[""men'sdeodorants""]"
1077,96858,"['jams,marmalade,spreads']"
1078,96859,['diapers']
1079,96860,['pressurecookers']
1080,96861,['dishwashbars&powders']
1081,96862,['ayurveda']
1082,96863,['dryfruits&berries']
1083,96864,"['cups,mugs&tumblers']"
1084,96865,['gourmetjuices&drinks']
1085,96866,['pastas&spaghetti']
1086,96867,"['cups,mugs&tumblers']"
1087,96868,['handwash&sanitizers']
1088,96869,"['herbs,seasonings&rubs']"
1089,96870,"[""men'sdeodorants""]"
1090,96871,['airfreshener']
1091,96872,['eaudetoilette']
1092,96873,['gourmettea&teabags']
1093,96874,['organicmasalas&spices']
1094,96875,['petmeals&treats']
1095,96876,['pasta&macaroni']
1096,96877,['kitchentools&otheraccessories']
1097,96878,"['flavoured,soyamilk']"
1098,96879,['creambiscuits&wafers']
1099,96880,['haircolor']
1100,96881,['shampoo&conditioner']
1101,96882,['blendedmasalas']
1102,96883,['nachos&chips']
1103,96884,['shampoo&conditioner']
1104,96885,['buckets&mugs']
1105,96886,['butter&cream']
1106,96887,"[""men'sdeodorants""]"
1107,96888,['lunchboxes']
1108,96889,['umbrella']
1109,96890,['ayurveda']
1110,96891,['cookies']
1111,96892,"[""men'sdeodorants""]"
1112,96893,['mukhwas']
1113,96894,['mosquitorepellent']
1114,96895,"['detergentpowder,liquid']"
1115,96896,"['cookies,biscotti,wafer']"
1116,96897,['dryfruits&berries']
1117,96898,['mukhwas']
1118,96899,['facecare']
1119,96900,['handwash&sanitizers']
1120,96901,['water&fridgebottles']
1121,96902,['facecare']
1122,96903,['glassware']
1123,96904,['breakfast&snackmixes']
1124,96905,"['flavoured,soyamilk']"
1125,96906,['facecare']
1126,96907,['blendedmasalas']
1127,96908,['showergel&bodywash']
1128,96909,['flours&pre-mixes']
1129,96910,['shampoo&conditioner']
1130,96911,['gourmettea&teabags']
1131,96912,['powderedspices']
1132,96913,"[""women'sdeodorants""]"
1133,96914,"['cookies,biscotti,wafer']"
1134,96915,['shavingcare']
1135,96916,"['cookies,biscotti,wafer']"
1136,96917,['copperutensils']
1137,96918,['eaudetoilette']
1138,96919,['glassware']
1139,96920,['chocolates']
1140,96921,['showergel&bodywash']
1141,96922,['fertilizers&pesticides']
1142,96923,['groundcoffee']
1143,96924,"['jams,marmalade,spreads']"
1144,96925,['herbs&seasoning']
1145,96926,"['scissor,glue&tape']"
1146,96927,['organicflours']
1147,96928,['buckets&mugs']
1148,96929,['bathingbars&soaps']
1149,96930,['cut&peeledveggies']
1150,96931,['cereals&millets']
1151,96932,['handwash&sanitizers']
1152,96933,['shavingcare']
1153,96934,['brooms&dustpans']
1154,96935,['hairoil&serum']
1155,96936,['tools&accessories']
1156,96937,['aromatherapy']
1157,96938,['electronicaccessories']
1158,96939,['organicmasalas&spices']
1159,96940,"['notebooks,files,folders']"
1160,96941,['frozenvegsnacks']
1161,96942,['otherplasticware']
1162,96943,['powderedspices']
1163,96944,['facemasks&safetygears']
1164,96945,['facecare']
1165,96946,['cookies']
1166,96947,"['poha,sabudana&murmura']"
1167,96948,"[""men'sdeodorants""]"
1168,96949,['pressurecookers']
1169,96950,['camphor&wicks']
1170,96951,['extravirginoliveoil']
1171,96952,"[""women'sdeodorants""]"
1172,96953,['bathingbars&soaps']
1173,96954,['exoticfruits']
1174,96955,['shampoo&conditioner']
1175,96956,['tawa&saucepan']
1176,96957,['men&women']
1177,96958,['babyoralcare']
1178,96959,['buckets&mugs']
1179,96960,"['marshmallow,candy,jelly']"
1180,96961,['nachos&chips']
1181,96962,['facecare']
1182,96963,['frozenindianbreads']
1183,96964,"['bakerybiscuits,cookies']"
1184,96965,['organicmasalas&spices']
1185,96966,['glassware']
1186,96967,['greentea']
1187,96968,['facecare']
1188,96969,['rawrice']
1189,96970,['dustbins']
1190,96971,['dishwashliquids&pastes']
1191,96972,['everydaymedicine']
1192,96973,['cookies']
1193,96974,['basmatirice']
1194,96975,['powderedspices']
1195,96976,['battery&electrical']
1196,96977,['breakfast&snackmixes']
1197,96978,['bath&shower']
1198,96979,['importednoodles']
1199,96980,['casserole']
1200,96981,['bodycare']
1201,96982,['shavingcare']
1202,96983,['vermicelli']
1203,96984,['men&women']
1204,96985,['giftsets']
1205,96986,['organicvegetables']
1206,96987,['otherplasticware']
1207,96988,['sanitarynapkins']
1208,96989,['facecare']
1209,96990,['shampoo&conditioner']
1210,96991,['coffee&pre-mix']
1211,96992,['breakfast&snackmixes']
1212,96993,['blendedmasalas']
1213,96994,['breakfast&snackmixes']
1214,96995,['toothpaste']
1215,96996,['honey&maplesyrup']
1216,96997,"['currypaste,coconutmilk']"
1217,96998,['cheese']
1218,96999,['perfume']
1219,97000,"[""men'sdeodorants""]"
1220,97001,['namkeen&savourysnacks']
1221,97002,['internationalcheese']
1222,97003,['shavingcare']
1223,97004,['copperutensils']
1224,97005,['toothpaste']
1225,97006,['cookies']
1226,97007,['face&body']
1227,97008,['steellunchboxes']
1228,97009,['thai&asiansauces']
1229,97010,['facecare']
1230,97011,"['currypaste,coconutmilk']"
1231,97012,['showergel&bodywash']
1232,97013,['mangoes']
1233,97014,['crackers&digestive']
1234,97015,['granola&cerealbars']
1235,97016,['combos&giftsets']
1236,97017,['babycreams&lotions']
1237,97018,"['healthy,bakedsnacks']"
1238,97019,['namkeen&savourysnacks']
1239,97020,['handwash&sanitizers']
1240,97021,['namkeen&savourysnacks']
1241,97022,"['pots,planters&trays']"
1242,97023,['bakewareaccessories']
1243,97024,['balsamic&cidervinegar']
1244,97025,"['olive,jalapeno,gherkin']"
1245,97026,['othervegpickle']
1246,97027,['facecare']
1247,97028,"['herbs,seasonings&rubs']"
1248,97029,"['strainer,ladle,spatula']"
1249,97030,['breadsticks&lavash']
1250,97031,"['organicsugar,jaggery']"
1251,97032,['glassware']
1252,97033,['cereals&millets']
1253,97034,['floor&othercleaners']
1254,97035,['showergel&bodywash']
1255,97036,['dishwashliquids&pastes']
1256,97037,['toiletcleaners']
1257,97038,['cut&peeledveggies']
1258,97039,['farmeggs']
1259,97040,"['kitchen,glass&drain']"
1260,97041,"['baking,cakedecorations']"
1261,97042,"[""men'sdeodorants""]"
1262,97043,['cannedseafood']
1263,97044,['gourmettea&teabags']
1264,97045,"['cookies,biscotti,wafer']"
1265,97046,['shampoo&conditioner']
1266,97047,['instantcoffee']
1267,97048,['crackers&digestive']
1268,97049,['namkeen&savourysnacks']
1269,97050,"[""men'sdeodorants""]"
1270,97051,"['healthy,bakedsnacks']"
1271,97052,"['marshmallow,candy,jelly']"
1272,97053,['flours&pre-mixes']
1273,97054,"['cups,mugs&tumblers']"
1274,97055,['wallhooks&hangers']
1275,97056,['roastedseeds&nuts']
1276,97057,['ayurveda']
1277,97058,['dinnersets']
1278,97059,['cookandserve']
1279,97060,['organicmasalas&spices']
1280,97061,['farmeggs']
1281,97062,['bodycare']
1282,97063,"['organicrice,otherrice']"
1283,97064,['importednoodles']
1284,97065,['roastedseeds&nuts']
1285,97066,"[""men'sdeodorants""]"
1286,97067,['diapers']
1287,97068,['bodycare']
1288,97069,['diapers']
1289,97070,['eaudeparfum']
1290,97071,['petmeals&treats']
1291,97072,['facecare']
1292,97073,['ayurveda']
1293,97074,['shampoo&conditioner']
1294,97075,['showergel&bodywash']
1295,97076,"['cutfruit,tendercoconut']"
1296,97077,['containerssets']
1297,97078,['thai&asiansauces']
1298,97079,"['herbs,seasonings&rubs']"
1299,97080,['blendedmasalas']
1300,97081,['facemasks&safetygears']
1301,97082,['coffee&pre-mix']
1302,97083,['crackers&digestive']
1303,97084,['dips&dressings']
1304,97085,['frozenvegsnacks']
1305,97086,['breakfast&snackmixes']
1306,97087,"['sunflower,ricebranoil']"
1307,97088,['exotic&flavouredtea']
1308,97089,['bathingbars&soaps']
1309,97090,['petmeals&treats']
1310,97091,['honey&maplesyrup']
1311,97092,['blendedmasalas']
1312,97093,['intimatewash&care']
1313,97094,"['herbs,seasonings&rubs']"
1314,97095,['flours&pre-mixes']
1315,97096,['facecare']
1316,97097,"['papads,readytofry']"
1317,97098,"['currypaste,coconutmilk']"
1318,97099,['roastedseeds&nuts']
1319,97100,['dryfruits&berries']
1320,97101,['curd']
1321,97102,['mustard&cheesesauces']
1322,97103,['dinnersets']
1323,97104,['facecare']
1324,97105,['petmeals&treats']
1325,97106,['handwash&sanitizers']
1326,97107,['hairoil&serum']
1327,97108,['frozenfish&seafood']
1328,97109,['ayurveda']
1329,97110,['teacakes&slicecakes']
1330,97111,['organicvegetables']
1331,97112,['fertilizers&pesticides']
1332,97113,['glassware']
1333,97114,['breakfast&snackmixes']
1334,97115,['babybath']
1335,97116,['springwater']
1336,97117,['wholespices']
1337,97118,['namkeen&savourysnacks']
1338,97119,['shampoo&conditioner']
1339,97120,['handwash&sanitizers']
1340,97121,"['cups,mugs&tumblers']"
1341,97122,['ayurveda']
1342,97123,['facecare']
1343,97124,['crackers&digestive']
1344,97125,['cfl&ledbulbs']
1345,97126,['cereal&granolabars']
1346,97127,['tools&accessories']
1347,97128,['babyhealth']
1348,97129,['organicvegetables']
1349,97130,['petmeals&treats']
1350,97131,"['strainer,ladle,spatula']"
1351,97132,['cannedseafood']
1352,97133,"['notebooks,files,folders']"
1353,97134,['supplements&proteins']
1354,97135,['bakewareaccessories']
1355,97136,['ayurveda']
1356,97137,['haircare&styling']
1357,97138,['rawrice']
1358,97139,['exoticsugar&salt']
1359,97140,['blendedmasalas']
1360,97141,['kadai&frypans']
1361,97142,"['healthy,bakedsnacks']"
1362,97143,['aromatherapy']
1363,97144,['toiletpaper']
1364,97145,['toothbrush']
1365,97146,['powderedspices']
1366,97147,['wholespices']
1367,97148,"[""men'sdeodorants""]"
1368,97149,['chocolates']
1369,97150,['lunchboxes']
1370,97151,['containerssets']
1371,97152,['salts']
1372,97153,['glassware']
1373,97154,['dustcloth&wipes']
1374,97155,['dryfruits&berries']
1375,97156,['pressurecookers']
1376,97157,['roastedseeds&nuts']
1377,97158,['blendedmasalas']
1378,97159,['sugarfreesweeteners']
1379,97160,"[""men'sdeodorants""]"
1380,97161,"['strainer,ladle,spatula']"
1381,97162,['bathingbars&soaps']
1382,97163,['othervegpickle']
1383,97164,['facecare']
1384,97165,['toothpaste']
1385,97166,['glassware']
1386,97167,"['pure,pomaceoliveoil']"
1387,97168,['ayurveda']
1388,97169,['choco&nutspread']
1389,97170,['facecare']
1390,97171,['bathingbars&soaps']
1391,97172,['herbs&seasoning']
1392,97173,['gourmeticecream']
1393,97174,['roastedseeds&nuts']
1394,97175,['haircare&styling']
1395,97176,['juices']
1396,97177,['chutneypowder']
1397,97178,['shampoo&conditioner']
1398,97179,['battery&electrical']
1399,97180,['cheese']
1400,97181,['creambiscuits&wafers']
1401,97182,['dryfruits&berries']
1402,97183,['containerssets']
1403,97184,['disinfectantspray&cleaners']
1404,97185,['diapers']
1405,97186,['exoticsugar&salt']
1406,97187,['pressurecookers']
1407,97188,['balsamic&cidervinegar']
1408,97189,['toothpaste']
1409,97190,['roastedseeds&nuts']
1410,97191,['yogurt&shrikhand']
1411,97192,"['laundry,storagebaskets']"
1412,97193,['facecare']
1413,97194,['importedoats&porridge']
1414,97195,['chocolates']
1415,97196,['heat&eatreadymeals']
1416,97197,['facecare']
1417,97198,['cheese']
1418,97199,['rice&otherflours']
1419,97200,['cookandserve']
1420,97201,['cashews']
1421,97202,['cookies']
1422,97203,['lunchboxes']
1423,97204,['blendedmasalas']
1424,97205,['gourmetjuices&drinks']
1425,97206,['bath&shower']
1426,97207,['gourmettea&teabags']
1427,97208,['facecare']
1428,97209,['hair&scalptreatment']
1429,97210,['teacakes&slicecakes']
1430,97211,['cut&peeledveggies']
1431,97212,['freshsalads&sprouts']
1432,97213,['tomatoketchup&sauces']
1433,97214,['petmeals&treats']
1434,97215,"['chocolate,peanutspread']"
1435,97216,['facecare']
1436,97217,['trail&cocktailmixes']
1437,97218,['chocolates']
1438,97219,['roastedseeds&nuts']
1439,97220,"['organicrice,otherrice']"
1440,97221,['eaudetoilette']
1441,97222,['adultdiapers']
1442,97223,"['jams,marmalade,spreads']"
1443,97224,['oats&porridge']
1444,97225,['lipcare']
1445,97226,['plates&bowls']
1446,97227,['groundnutoil']
1447,97228,['supplements&proteins']
1448,97229,['colours&crayons']
1449,97230,['gourmettea&teabags']
1450,97231,['cookandserve']
1451,97232,['mosquitorepellent']
1452,97233,['floor&othercleaners']
1453,97234,['chickensausages']
1454,97235,['floor&othercleaners']
1455,97236,"['currypaste,coconutmilk']"
1456,97237,['juices']
1457,97238,['flours&pre-mixes']
1458,97239,['floor&othercleaners']
1459,97240,['battery&electrical']
1460,97241,['shampoo&conditioner']
1461,97242,['leafyvegetables']
1462,97243,"[""men'sdeodorants""]"
1463,97244,['aromatherapy']
1464,97245,['bathingaccessories']
1465,97246,['namkeen&savourysnacks']
1466,97247,['airfreshener']
1467,97248,['supplements&proteins']
1468,97249,['colddrinks']
1469,97250,['handwash&sanitizers']
1470,97251,['facemasks&safetygears']
1471,97252,['mosquitorepellent']
1472,97253,['chilli&soyasauce']
