product_id,product_name,short_description
399,96180,Nuts & Seeds Bar,['granola&cerealbars']
400,96181,"Nacho Chips - Cheese With Herbs, No Onion, No Garlic",['nachos&chips']
401,96182,Pistachio,['dryfruits&berries']
402,96183,7 O Click - Permasharp Stainless Blade,['shavingcare']
403,96184,Classic Sandalwood & Tulsi Hand Wash,['handwash&sanitizers']
404,96185,Chai/Stainless Steel Cups - For The Love Of Tea,"['cups,mugs&tumblers']"
405,96186,Brass Karpoor Arti - No.2,['otherpoojaneeds']
406,96187,Nikhaar Hair Removal Cream For All Skin Types,['hairremoval']
407,96188,Original Care Lip Balm For 24h Moisture With Shea Butter & Natural Oils,['lipcare']
408,96189,"Plastic Insulated Jr Casserole For Roti/Chapati Gift Set - White, Regalia",['casserole']
409,96190,Sunspray Sunscreen SPF 30,['facecare']
410,96191,Vastu Combo Pack - Floor Cleaner + toilet cleaner,['floor&othercleaners']
411,96192,"Water Flask - Insulated Thermosteel, Flip Lid , Silver",['vacuumflask']
412,96193,Drumstick - Organically Grown,['organicvegetables']
413,96194,Up Or Down Eau De Toilette Deodorant - For Man,"[""men'sdeodorants""]"
414,96195,"Ultra Healing - Extra Dry Skin Moisturiser With Vitamin C, E & B5",['bodycare']
415,96196,"Organic, Fennel /Saunf/Sompu Powder",['organicmasalas&spices']
416,96197,Coconut Braker - Big,['kitchentools&otheraccessories']
417,96198,Truffel - Caramel,['chocolates']
418,96199,Conditioner - Hair Repair,['shampoo&conditioner']
419,96200,"Stainless Steel Water Bottle - Blue, BB506 3",['water&fridgebottles']
420,96201,Mischief Avatar Deodorant & Body Spray Perfume For Men,"[""men'sdeodorants""]"
421,96202,Skin Fruits Fruit Moisturising Body Lotion,['bodycare']
422,96203,Multipurpose Germ Protection Anti-Bacterial Wipes With Lemon Fragrance,['disinfectantspray&cleaners']
423,96204,Basmati Rice/Basmati Akki - Rozana Super 90,['basmatirice']
424,96205,Milk power Frappe Milkshake - Belgian Chocolate,"['flavoured,soyamilk']"
425,96206,"Peanut Butter - Unsweetened, Crunchy",['choco&nutspread']
426,96207,Salem Turmeric Powder/Arisina Pudi,['powderedspices']
427,96208,Body Fragrance - Alexander,"[""men'sdeodorants""]"
428,96209,"Steel Storage/Lunch Container- No.1, Blue, Klip It",['steelstoragecontainers']
429,96210,Ladies Finger,"['beans,brinjals&okra']"
430,96211,Aloe Vera Juice - Purifies Blood & Boosts Immunity,['healthdrinks']
431,96212,"Balloon - Polka Dot, 12 Inch","['caps,balloons&candles']"
432,96213,School/Stationery Kit,"['pen,pencils']"
433,96214,Face Wash - White Tea & Chamomile,['facecare']
434,96215,Bathroom Cleaner,['toiletcleaners']
435,96216,Imperial Desert Set - Aqua Leaves,['plates&bowls']
436,96217,Solitaire Storage Transparent Pet Container Set - Green Lid,['containerssets']
437,96218,Organic Cold Pressed Virgin Coconut Oil,['organic&coldpressoil']
438,96219,DiaFree Juice,['juices']
439,96220,Hand Wash Rose & Geranium - Anti Bacterial,['handwash&sanitizers']
440,96221,Namkeen - Flattend Rice Mixture,['namkeen&savourysnacks']
441,96222,Borosilicate Glass Rectangular Food Container With Green Lid,['containerssets']
442,96223,Black Naturals,['haircolor']
443,96224,Sorghum Rava/ Semolina,['flours&pre-mixes']
444,96225,Sensitive Toothpaste - Fresh Mint,['toothpaste']
445,96226,Floor Cleaner - Lime,['floor&othercleaners']
446,96227,Hair Serum - Anti-Dandruff,['hairoil&serum']
447,96228,"Face Mask 3-Layer Surgical - Disposable, Anti-Dust & Anti-Pollution, With Earloop",['facemasks&safetygears']
448,96229,Veda Keto-Slim Ultra Weight Loss,['ayurveda']
449,96230,"Basmati Rice Mini Mogra, Broken/Tukda 5 Kg + Wheat Flour (Chakki Atta) 10 Kg",['basmatirice']
450,96231,Tapioca,['rootvegetables']
451,96232,Organic - Kalonji,['organicmasalas&spices']
452,96233,Savoury - Pizza,"['healthy,bakedsnacks']"
453,96234,Water/Juice Glass Tumbler - Volvic 3303,['glassware']
454,96235,Red Poha,"['organicrice,otherrice']"
455,96236,Brightening Serum,['facecare']
456,96237,Ivory Glass Bottle - Orange & Yellow Floral,['water&fridgebottles']
457,96238,Sheer Perfume For Women - EDP,['eaudeparfum']
458,96239,Dog Treats - Diced Chicken,['petmeals&treats']
459,96240,Baking Powder - Double Acting,"['baking,cakedecorations']"
460,96241,"Ready Mix - Kheer, Vermicelli",['dessertmixes']
461,96242,Scrubbing Broom Brush - Outdoor,['toilet&otherbrushes']
462,96243,Organic Wheat Dalia,['organicflours']
463,96244,Moisturizing Body Bath - Green Tea & Milk,['showergel&bodywash']
464,96245,The Original Kashaya - Caffeine Free,['healthdrinks']
465,96246,Nizami Hyderabadi Cuisine,"['currypaste,coconutmilk']"
466,96247,Elegance Deodorizing Talc - For Men,['talc']
467,96248,"LED Bulb - 10 Watt CDL Round Base Lyor 5 Star Series, Cool Day Light White, B22",['cfl&ledbulbs']
468,96249,Organic Rasam Ready Mix - Long Pepper,['breakfast&snackmixes']
469,96250,Gold Caramel Candy,"['toffee,candy&lollypop']"
470,96251,Masala - Birayani Pulao,['blendedmasalas']
471,96252,Hair Fall Control Oil,['hairoil&serum']
472,96253,Bio Renew White Strawberry & Sweet Mint Conditioner,['shampoo&conditioner']
473,96254,"Comfort Bathroom Stool Plastic/Patla - Plain, Big, Assorted","['bathstool,basin&sets']"
474,96255,Bounce Biscuits - Elaichi Creme,['creambiscuits&wafers']
475,96256,"Pumice Stone & Emery Foot Filer - FFL3407, Colour May Vary",['bathingaccessories']
476,96257,Light Soy Sauce - Reduced Salt,['thai&asiansauces']
477,96258,"Kitchen Cleaning/Dusting Microfibre Cloth - Red & Grey, G130064RG",['dustcloth&wipes']
478,96259,Painting Kit,['colours&crayons']
479,96260,Diamond Skin Brightening Kit - Consumer Pack,['facecare']
480,96261,Organic - Turmeric Powder/Arisina Pudi,['organicmasalas&spices']
481,96262,Natural Neem Agarbatti,['mosquitorepellent']
482,96263,Raspberry Strawberry Preserve,"['jams,marmalade,spreads']"
483,96264,Meghdoot Honey Almond Body Lotion,['bodycare']
484,96265,Hajmola Maha Candy - Aam+Imli,['supplements&proteins']
485,96266,Rice Bran Oil,"['sunflower,ricebranoil']"
486,96267,"N95 Washable Face Mask - Blue, Medium",['facemasks&safetygears']
487,96268,Coriander Powder,['powderedspices']
488,96269,Dressing - Creamy Caesar,['saladdressings']
489,96270,Shishu Taila - For Healthy Skin & Stronger Bones,['ayurveda']
490,96271,Chocolate Flavoured Lubes,['sexualwellness']
491,96272,Free Range Eggs - Omega 3,['farmeggs']
492,96273,Whiteglow Skin Whitening & Brightening Gel Creme PA+++ - SPF 25,['facecare']
493,96274,Premium Californian Roasted & Salted Pistachios - Value Pack,['dryfruits&berries']
494,96275,Active Baby Medium (6-11 kg) - 62 Diapers,['diapers']
495,96276,Nutrition & Health Drink - Pista Badam,['kids(5+yrs)']
496,96277,Chocolate Biscuits - Cream 4 Fun,['creambiscuits&wafers']
497,96278,Oat Krunch - Dark Chocolate,"['cookies,biscotti,wafer']"
498,96279,Soft & Fresh Soap Bar,['bathingbars&soaps']
499,96280,Oxygen Moisture Shampoo,['shampoo&conditioner']
500,96281,"Almond Milk - Unsweetened, Lactose-Free, Plant-Based Milk Alternative",['milk&soyadrinks']
501,96282,Herbal Vedaprash Immunity Booster,['ayurveda']
502,96283,"Table Ring - Trivet Round, Dia-13 cm",['kitchentools&otheraccessories']
503,96284,Premium International Healthy Nutmix - Value Pack,['dryfruits&berries']
504,96285,Non Scratch Sponge,"['utensilscrub-pad,glove']"
505,96286,Premium Care XXXL - 23 Diaper Pants,['diapers']
506,96287,Moisturzing Cream - Intense,['facecare']
507,96288,Shikakai - Amla and Bhringraj,['bathingbars&soaps']
508,96289,Amritsari Chhole Masala,['blendedmasalas']
509,96290,Meswak Toothpaste,['toothpaste']
510,96291,Tofu Supreme - Regular,"['paneer,tofu&cream']"
511,96292,Honey Sunflower,['roastedseeds&nuts']
512,96293,Premium Raw Organic Authentic Flaxseeds,['roastedseeds&nuts']
513,96294,Ultra Protect Spray,['handwash&sanitizers']
514,96295,Chia Mango Mint Jam,"['jams,marmalade,spreads']"
515,96296,Asafoetida - Powder,['powderedspices']
516,96297,"Pure Maple Syrup - Product Of Canada, Grade A, Robust Taste",['honey&maplesyrup']
517,96298,Flucon Tablets - Fights Allergy Naturally,['ayurveda']
518,96299,Tagara (Valerian) - Tablets,['supplements&proteins']
519,96300,Masala - Pav Bhaji,['blendedmasalas']
520,96301,Greek Yogurt Smoothie - Strawberry,['milk&soyadrinks']
521,96302,Marvel Spiderman Metal Kids Pencil Box,['exampads&pencilbox']
522,96303,Jeera Nibbles,['saltedbiscuits']
523,96304,Pure Aloe Vera Gel,['bodycare']
524,96305,Organic Quinoa Power Rice Cake,"['healthy,bakedsnacks']"
525,96306,Hair Styling Gel - High Hold With Wet Looks,['haircare&styling']
526,96307,Brazil - Single Origin Dark Chocolate,"['luxurychocolates,gifts']"
527,96308,Sesame Chikki,['chikki&gajjak']
528,96309,Jerk Sauce,['chilli&soyasauce']
529,96310,Organic Elicoidali Pasta,['pastas&spaghetti']
530,96311,Elegant Fruit Center Filled Choco Assortment,"['marshmallow,candy,jelly']"
531,96312,"Basting Brush Kitchen Oil Cooking Tool - Silicon Plastic, Pink/Peach Assorted, BB1166",['bakingtools&brushes']
532,96313,Baby Powder With Fragrance,['babypowder']
533,96314,Supple Bounce Body Lotion,['bodycare']
534,96315,Glass Serving Mixing Bowl,['glassware']
535,96316,Tawa Pav Bhaji Masala,['blendedmasalas']
536,96317,"Bathing Bar Soap - Germ Protection, Original",['bathingbars&soaps']
537,96318,Nylon Rope,['otherplasticware']
538,96319,Cleaner - Jewelery,['floor&othercleaners']
539,96320,Tasty Ragi Chivda,"['healthy,bakedsnacks']"
540,96321,Crunchy & Creame Wafer Biscuit - Vanilla,"['cookies,biscotti,wafer']"
541,96322,Fevicryl - Pearl Kit,['colours&crayons']
542,96323,"Deluxe Granite Non-Stick Omni Tawa, 250 mm (36301)",['tawa&saucepan']
543,96324,"Granola - Choco, Almond & Cookies",['granola&cerealbars']
544,96325,Peanut Brittle - With Jaggery,"['luxurychocolates,gifts']"
545,96326,For Man Eau De Toilette,['eaudetoilette']
546,96327,"Novawhite Glutathione & Vitamin C Cream - For Men & Women, Suitable For all Skin Types",['facecare']
547,96328,"Klick Lead - 10HB, 10 Leads","['pen,pencils']"
548,96329,Bhumyalakki Tablets,['ayurveda']
549,96330,Juice/Milk Mugs,['glassware']
550,96331,Pizza Topping,"['olive,jalapeno,gherkin']"
551,96332,Shaving Foam,['shavingcare']
552,96333,Mix - Rava Dosai,['breakfast&snackmixes']
553,96334,Aloe Vera - Organically grown,['organicvegetables']
554,96335,"Green Tea - Mint, Good morning",['greentea']
555,96336,Bathing Soap - Cucumber & Coconut,['bathingbars&soaps']
556,96337,Imitation - Crab Sticks,['frozenfish&seafood']
557,96338,Shot Body Spray - Royal Jade,"[""men'sdeodorants""]"
558,96339,Camne Vid,['ayurveda']
559,96340,Madrid - Dessert Spoons,"['cutlery,spoon&fork']"
560,96341,Raw Chia Basil Seeds,"['healthy,bakedsnacks']"
561,96342,Jalapeno Pasta Sauce 385 g + Sriracha Chilli Sauce 185 g + Hot Sauce 75 ml,['chilli&soyasauce']
562,96343,"Shot Body Spray - Gold, Passion",['bodysprays&mists']
563,96344,Toilex With Roundy Cont.- Vf,['toilet&otherbrushes']
564,96345,"Toilet Roll - 4 Rolls, 3 ply",['toiletpaper']
565,96346,Pumpkin Oil - Cold Pressed,['flavoured&otheroils']
566,96347,Darjeeling White Teabags - Reeti,['exotic&flavouredtea']
567,96348,Twin Bucket Spin Mop - Green - 2 Refills,"['mops,wipers']"
568,96349,Expanding Folder,"['notebooks,files,folders']"
569,96350,Mouthwash Liquid - Cool Mint With Mild Taste,['mouthwash']
570,96351,Quick Chai Masala,['leaf&dusttea']
571,96352,Non Alcoholic Beverage - Mango Chilli Mojito Mixer,['cocktailmixes']
572,96353,Intimate Lightening Serum,['intimatewash&care']
573,96354,X-Tenso Care Straight Masque,['hair&scalptreatment']
574,96355,Monosodium Glutamate,"['baking,cakedecorations']"
575,96356,Pomace Olive Oil,"['pure,pomaceoliveoil']"
576,96357,"Puppy Dog Treat - Chicken & Liver Chunks, (Rs 25 Off ) Value Saver Pack",['petmeals&treats']
577,96358,Masala - Vegetable,['blendedmasalas']
578,96359,Cheese - Mozzarella & Cheddar,['internationalcheese']
579,96360,Baby Oil With Fruit Extracts,['babyoil&shampoo']
580,96361,Soya Milk - Vanilla,"['flavoured,soyamilk']"
581,96362,Sunlite Spray,['facecare']
582,96363,Max Fresh New Super Plastic Lunch Box/Tiffin Box - Blue,['lunchboxes']
583,96364,Fruit Yoghurt - Mango,['yogurt&shrikhand']
584,96365,Chipotle Pepper Sauce,"['currypaste,coconutmilk']"
585,96366,Dairy Milk Black Forest - Imported,['internationalchocolates']
586,96367,Organic Brown Sugar/Sakkare,"['organicsugar,jaggery']"
587,96368,Ready to Eat - Chicken Darbari,['heat&eatreadymeals']
588,96369,Nuts Hazelnuts regular,"['luxurychocolates,gifts']"
589,96370,Roasted Sunflower Pumpkin & Flax Seeds,['roastedseeds&nuts']
590,96371,Organic Paneer,"['paneer,tofu&cream']"
591,96372,"Multipurpose Plastic Basket - Laundry/Clothes, Blue, Oval","['laundry,storagebaskets']"
592,96373,"Man-In-Charge - Aqua Blue, Eau De Parfum",['eaudeparfum']
593,96374,Ayurvedic Karela Powder,['ayurveda']
594,96375,Sweetss - Badam halwa,['freshsweets']
595,96376,Pre Shave Foam - Classic Sensitive Skin,['shavingcare']
596,96377,Tomato Ketchup,['tomatoketchup&sauces']
597,96378,Premium Flat Square Plastic Container Set - Blue,['containerssets']
598,96379,Lime Fresh 500 ml + Laundry San- Spring Blossom 480 ml,['disinfectantspray&cleaners']
599,96380,Touch 'N' Fresh - Wild Lavender,['airfreshener']
600,96381,Crushed Chikki Peanut Bar,['chikki&gajjak']
601,96382,"Sausage - Chicken, Cocktail",['chickensausages']
602,96383,Make Up Remover+Brightening Nigt Cream,['facecare']
603,96384,Pore Shrinking Face Pack,['facecare']
604,96385,Wafers - Vanilla & Hazelnut,"['cookies,biscotti,wafer']"
605,96386,Wasabi Coated Green Peas,"['healthy,bakedsnacks']"
606,96387,Hair Spa Detoxifying Shampoo,['shampoo&conditioner']
607,96388,Fruit Power Juice- Mixed Berries,['juices']
608,96389,Nilgiris Green Tea - Zoho Lemongrass,['exotic&flavouredtea']
609,96390,Borosilicate Glass Round Food Container With Dark Blue Lid,['containerssets']
610,96391,Cloth Clip,"['hangers,clips&rope']"
611,96392,Original Soap,['bath&shower']
612,96393,Daily Defence Instant Fairness Cream,['face&body']
613,96394,Kashmiri Kahwa Green Tea,['gourmettea&teabags']
614,96395,Cookies - Atta Desi Ghee,"['bakerybiscuits,cookies']"
615,96396,Biscuits - Badam Pista,"['bakerybiscuits,cookies']"
616,96397,Gulabari Moisturising Cold Cream,['facecare']
617,96398,"Glass Bottle With Removable Fabric Cover - Grey, BB1317",['water&fridgebottles']
618,96399,All Time Plastic Soup Strainer - Assorted Colour,"['strainer,ladle,spatula']"
619,96400,"Active Salt Toothpaste - Saver Pack 300 g + Mouthwash - Plax, Active Salt 250 ml",['toothpaste']
620,96401,"Baby Food with Sprouted Grains - Ragi Rich, 6+ Months, Rich in Vitamins & Minerals, No Milk",['babyfood']
621,96402,Biofluence Therapeutic Shampoo,['shampoo&conditioner']
622,96403,Vitamin D3 Tablets - 5000 IU D3,['supplements&proteins']
623,96404,Organic Kala Chana,['organicdals&pulses']
624,96405,Soya Nuts - Roasted,"['healthy,bakedsnacks']"
625,96406,Potato Crisp Chips - Original,['nachos&chips']
626,96407,5 Star Oreo Chocolate Bar,['chocolates']
627,96408,Pad Thai Noodles,['importednoodles']
628,96409,Xanthan Gum,"['baking,cakedecorations']"
629,96410,Mint Seasoning,['herbs&seasoning']
630,96411,Cranberry Kombucha,"['aerated,still,sparkling']"
631,96412,Nomarks - Antimarks Soap For Normal Skin,['bathingbars&soaps']
632,96413,"Passiflora Herb Powder - Supports Low Stress, Strain & Low Blood Pressure",['ayurveda']
633,96414,Zeb Rise Wired 1200 DPI USB Optical High Precision Mouse,['electronicaccessories']
634,96415,Glass Cleaner,"['kitchen,glass&drain']"
635,96416,Aika Snack Bowl Set,['glassware']
636,96417,Hyderabadi Dum Biryani Masala,"['currypaste,coconutmilk']"
637,96418,Mogo Mogo Fruit Green Tea Make Brew Iced Tea or Hot Tea,['gourmettea&teabags']
638,96419,"Cat Treats - Salmon Rings, Purr-Fect",['petmeals&treats']
639,96420,Breakfast Protein Variety Bar - Almond Coconut,['cereal&granolabars']
640,96421,Medium Wire Hooks,['wallhooks&hangers']
641,96422,Intense Gel Lime  Fresh,['importedcleaners']
642,96423,Cashew/Kaju Whole Small W320 500g + Raisins/Kishmish - Indian 500g,['otherdryfruits']
643,96424,Tahini,['cookingpastes']
644,96425,Atta Noodles - Masala,['instantnoodles']
645,96426,Original Deodorant For Women,"[""women'sdeodorants""]"
646,96427,Noodles - Medium Egg,['instantnoodles']
647,96428,Happy Chef Pasta- Penne Rigate 500g +Sauce - Arrabiata 270g +Borges Olive Oil 1L,['pastas&spaghetti']
648,96429,Blemishes & Acne Control Sheet Mask (Pack of 6),['facecare']
649,96430,"Super Tight Plastic Container - Printed, Assorted Colour",['containerssets']
650,96431,Under Eye Gel,['eyecare']
651,96432,Dates Pickle,['othervegpickle']
652,96433,Instant Noodles - Pepper Crab Flavor,['importednoodles']
653,96434,"Confeito Rainbow Vermicelli, Sprinkles","['baking,cakedecorations']"
654,96435,Aroma Oil,['airfreshener']
655,96436,Honey - Weight Watchers,['honey']
656,96437,Adhesive - All Fix Clear & Non Staining All Purpose,"['scissor,glue&tape']"
657,96438,Amaranth Grains,['quinoa&grains']
658,96439,Garlic Treat,['namkeen&savourysnacks']
659,96440,Steel Lunch/Tiffin Box With 4 Containers - 8X4,['steellunchboxes']
660,96441,"Disposable Bamboo Wood Skewers/Pickers - For Use With Barbecue, 8 Inch",['kitchentools&otheraccessories']
661,96442,Gulab Jamun - Gol M Gol,"['tinned,packedsweets']"
662,96443,Aloe Vera Kanti - Body Cleanser Soap,['showergel&bodywash']
663,96444,Refillable Gas Lighter With Flame (27.5cm),['lighters']
664,96445,"Garbage Bags - Compostable, 100% Corn Starch, Large, Green, Mono-Carton(24x32 Inches)",['garbagebags']
665,96446,"Focus - Super Dog Food, For Adults",['petmeals&treats']
666,96447,Room Air Freshener Spray - Rose Garden,['airfreshener']
667,96448,Toilet Cleaner Clinging Bleach Gel,['toiletcleaners']
668,96449,Organic - Sambar Powder,['organicmasalas&spices']
669,96450,Choco Delite Bar,['granola&cerealbars']
670,96451,Pain Relief Cream,['everydaymedicine']
671,96452,Luna Water/Juice/Whisky Tumbler,['glassware']
672,96453,Marvel Avengers Small 304 Stainless Steel Lunch Box/Tiffin Box - HMHTLB 73357-AV,['lunchboxes']
673,96454,Silicone Pacifier Step 2 - Purple Flower,['soothers&teethers']
674,96455,Olive Oil,['aromatherapy']
675,96456,"Cerelac Baby Cereal with Milk - Wheat Apple, From 6-12 Months, Rich in Iron",['babyfood']
676,96457,Rockers - Chocolate laddu,['freshsweets']
677,96458,Muffin/Cup Cake - Vanilla,['muffins&cupcakes']
678,96459,Gunpowder Temple of Heaven Hand Rolled Green Tea,['gourmettea&teabags']
679,96460,Cool Wind Eau De Toilette Deodorant,"[""men'sdeodorants""]"
680,96461,Sausage - Chicken Piri Piri,['chickensausages']
681,96462,"Kesari Shakti Kalp Chyawanprash - Immunity Booster With Gold, Silver & Saffron",['ayurveda']
682,96463,Immuniveda Golden Turmeric Milk Mix - Immunity Booster,['healthdrinks']
683,96464,"Air Freshener - Lavender Flavoured, Paper, BB1100",['airfreshener']
684,96465,Edam Ball Cheese - Diced,['internationalcheese']
685,96466,Green Chilly - Chopped,['cut&peeledveggies']
686,96467,Channa Masala,['powderedspices']
687,96468,Red Pasta Sauce,['breakfast&snackmixes']
688,96469,100% Pure Honey - Worlds No.1 Honey Brand With No Sugar Adulteration,['honey']
689,96470,Disney Cinderella Princess PVC Embossed Pencil Bag - HMHTPB 72231-CIN,['exampads&pencilbox']
